record_type,retrap,bto_ring,pit_tag,pit_tag_state,species,age,sex,sexing_method,date_time,year,region,location,fieldworker,wing_length,weight,bill_length_method,bill_length,bill_depth_method,bill_depth,tarsus_length_method,tarsus_length,fat,fat_method,pectoral_muscle,pox,leg_condition_description,tick_description,comment
physical,new_capture,z627885,0700edf5a7,1,g,3,f,pl,2015-10-12 09:20:00,2015,wyt,2C,fraser_bell,72.0,18.3,NA,NA,NA,NA,m,21.9,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z627890,0700edf8d6,1,g,3,m,pl,2015-10-12 09:20:00,2015,wyt,2C,fraser_bell,78.0,19.6,NA,NA,NA,NA,m,2.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03616,030000ede1,3,g,4,m,pl,2015-10-12 11:00:00,2015,wyt,2C,fraser_bell,78.0,19.5,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z626600,0700edb7ab,3,g,3,m,pl,2015-10-12 11:00:00,2015,wyt,2C,dave_kelly,76.0,18.8,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27066,0700edbd5e,3,g,3,m,pl,2015-10-12 11:00:00,2015,wyt,2C,fraser_bell,75.0,18.2,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z031585,030001ebb6,3,g,4,f,pl,2015-10-12 11:00:00,2015,wyt,2C,keith_mcmahon,73.0,18.7,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032157,030000bac0,3,g,4,f,pl,2015-10-12 11:00:00,2015,wyt,2C,fraser_bell,76.0,18.3,NA,NA,NA,NA,m,21.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27614,030003a11d,3,g,4,f,pl,2015-10-12 11:00:00,2015,wyt,2C,keith_mcmahon,74.0,18.6,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42883,030000e979,3,g,3,m,pl,2015-10-12 11:00:00,2015,wyt,2C,keith_mcmahon,76.0,19.2,NA,NA,NA,NA,m,23.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y163128,030000c4f3,3,g,4,m,pl,2015-10-12 11:00:00,2015,wyt,2C,fraser_bell,77.0,19.6,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts47218,NA,5,g,4,m,pl,2015-10-12 11:00:00,2015,wyt,NA,fraser_bell,76.0,19.6,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,injured_foot_tag_removed
physical,retrap,z031437,030000b4d6,3,g,4,f,pl,2015-10-12 11:45:00,2015,wyt,2C,keith_mcmahon,74.0,18.5,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27256,0700ee450f,3,g,3,f,pl,2015-10-12 11:45:00,2015,wyt,2C,keith_mcmahon,75.0,18.9,NA,NA,NA,NA,m,22.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y839101,030000b3f8,3,g,4,f,pl,2015-10-12 11:45:00,2015,wyt,2C,keith_mcmahon,74.0,18.1,NA,NA,NA,NA,m,22.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27065,0700ee2272,3,g,3,m,pl,2015-10-12 12:20:00,2015,wyt,2C,fraser_bell,74.0,20.8,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42896,0700edb3a2,3,g,3,m,pl,2015-10-13 08:19:00,2015,wyt,2C,fraser_bell,75.0,17.4,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27256,0700ee450f,3,g,3,f,pl,2015-10-13 08:49:00,2015,wyt,2C,dave_kelly,75.0,18.6,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl37311,0300028adb,3,g,4,m,pl,2015-10-13 08:49:00,2015,wyt,2C,fraser_bell,77.0,20.1,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z101575,0700edf2f1,1,g,3,m,pl,2015-10-13 08:49:00,2015,wyt,2C,david_kelly,75.0,18.2,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z627890,0700edf8d6,3,g,3,m,pl,2015-10-13 08:49:00,2015,wyt,2C,dave_kelly,77.0,19.4,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03616,030000ede1,3,g,4,m,pl,2015-10-13 09:30:00,2015,wyt,2C,dave_kelly,79.0,19.2,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z030584,0700ee4038,3,g,4,f,pl,2015-10-13 09:30:00,2015,wyt,2C,fraser_bell,77.0,19.5,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z626579,0700ee1652,3,g,3,m,pl,2015-10-13 09:30:00,2015,wyt,2C,fraser_bell,74.0,18.9,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr44486,0700edb1ae,3,g,3,f,pl,2015-10-13 09:30:00,2015,wyt,2C,fraser_bell,72.0,18.4,NA,NA,NA,NA,m,22.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tk27374,2a006d0d16,3,g,4,m,pl,2015-10-13 09:59:00,2015,wyt,2C,fraser_bell,76.0,18.0,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42898,0700ee2550,3,g,3,f,pl,2015-10-13 09:59:00,2015,wyt,2C,keith_mcmahon,73.0,17.4,NA,NA,NA,NA,m,22.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27238,0700edae71,3,g,3,m,pl,2015-10-13 09:59:00,2015,wyt,2C,dave_kelly,77.0,19.2,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27639,0300026b45,3,g,4,m,pl,2015-10-13 09:59:00,2015,wyt,2C,keith_mcmahon,77.0,21.2,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03682,030000b64a,3,g,4,f,pl,2015-10-13 10:30:00,2015,wyt,2C,dave_kelly,75.0,19.2,NA,NA,NA,NA,m,23.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z031585,030001ebb6,3,g,4,f,pl,2015-10-13 10:30:00,2015,wyt,2C,keith_mcmahon,74.0,18.8,NA,NA,NA,NA,m,22.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tl37316,030003235b,3,g,4,m,pl,2015-10-13 10:30:00,2015,wyt,2C,keith_mcmahon,76.0,19.0,NA,NA,NA,NA,m,22.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03616,030000ede1,3,g,4,m,pl,2015-10-13 10:50:00,2015,wyt,2C,fraser_bell,78.0,19.3,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27044,0700edee55,3,g,3,m,pl,2015-10-13 10:50:00,2015,wyt,2C,dave_kelly,78.0,19.1,NA,NA,NA,NA,m,24.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts46406,2a006d76c9,3,g,4,m,pl,2015-10-13 12:00:00,2015,wyt,2C,dave_kelly,81.0,21.0,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03615,030003a02b,3,g,4,NA,NA,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43481,030001fc85,3,g,4,m,pl,2015-10-14 08:29:00,2015,wyt,1G,fraser_bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472888,0300035464,3,g,4,m,pl,2015-10-14 08:29:00,2015,wyt,1G,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032145,030000b24b,3,g,3,NA,NA,2015-10-14 08:29:00,2015,wyt,1G,keith_mcmahon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42250,0700edcc64,3,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,NA,fraser_bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y839897,030000fe8e,3,g,4,f,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z101598,0700edef4c,1,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,75.0,18.5,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27011,0700ee3a20,3,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42248,0700ee3a9e,3,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43006,0700eddf23,3,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,1G,fraser_bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z101593,0700edc93e,1,g,3,m,pl,2015-10-14 08:29:00,2015,wyt,3E,keith_mcmahon,75.0,19.3,NA,NA,NA,NA,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43052,0700edba8c,3,g,3,f,pl,2015-10-14 08:29:00,2015,wyt,1G,fraser_bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03642,0700edf36e,3,g,4,m,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z627599,0700ee12ea,1,g,4,m,pl,2015-10-14 08:29:00,2015,wyt,1G,ollie_padget,76.0,20.0,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471906,0700edde57,1,g,3,f,pl,2015-10-14 08:29:00,2015,wyt,1G,fraser_bell,71.0,16.8,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z031584,030002437a,3,g,4,m,pl,2015-10-14 09:30:00,2015,wyt,3E,ollie_padget,80.0,18.5,NA,NA,NA,NA,m,24.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,h300131,0300021770,3,g,4,f,pl,2015-10-14 09:30:00,2015,wyt,3E,ollie_padget,74.0,17.3,NA,NA,NA,NA,m,22.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27057,0700ed9325,3,g,3,f,pl,2015-10-14 11:00:00,2015,wyt,1G,keith_mcmahon,73.0,18.5,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z626194,0700ee19a3,3,g,3,m,pl,2015-10-14 11:19:00,2015,wyt,NA,ollie_padget,74.0,20.5,NA,NA,NA,NA,m,24.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03615,030003a02b,3,g,4,f,pl,2015-10-14 11:19:00,2015,wyt,1G,fraser_bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03671,030000ba0d,3,g,4,m,pl,2015-10-14 11:19:00,2015,wyt,1G,fraser_bell,80.0,19.5,NA,NA,NA,NA,m,24.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d473261,03000215bc,3,g,4,f,pl,2015-10-14 12:00:00,2015,wyt,1G,fraser_bell,75.0,18.9,NA,NA,NA,NA,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z030569,0700edf6d1,3,g,4,m,pl,2015-10-14 12:00:00,2015,wyt,1G,fraser_bell,77.0,18.9,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y162961,0700ee20af,6,g,4,f,pl,2015-10-14 12:00:00,2015,wyt,1G,ollie_padget,72.0,16.9,NA,NA,NA,NA,m,22.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42267,0700ee455c,3,g,3,f,pl,2015-10-14 12:00:00,2015,wyt,1G,fraser_bell,75.0,18.2,NA,NA,NA,NA,m,24.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts46893,0300029bfa,3,g,3,m,pl,2015-10-14 12:49:00,2015,wyt,1G,ollie_padget,76.0,19.7,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27978,030000c0d4,3,g,4,m,pl,2015-10-14 12:49:00,2015,wyt,1G,fraser_bell,75.0,18.6,NA,NA,NA,NA,m,24.2,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471925,0700ede26d,1,g,3,f,pl,2015-10-15 08:29:00,2015,wyt,3E,keith_mcmahon,71.0,17.1,NA,NA,NA,NA,m,22.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts45156,0300024ed1,3,g,4,f,pl,2015-10-15 08:29:00,2015,wyt,3E,keith_mcmahon,74.0,18.7,NA,NA,NA,NA,m,22.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42843,0700ed8f47,3,g,3,f,pl,2015-10-15 09:00:00,2015,wyt,3E,fraser_bell,73.0,16.8,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27639,0300026b45,3,g,4,m,pl,2015-10-15 09:00:00,2015,wyt,3E,keith_mcmahon,77.0,20.4,NA,NA,NA,NA,m,24.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42248,0700ee3a9e,3,g,3,m,pl,2015-10-15 09:00:00,2015,wyt,3E,fraser_bell,76.0,18.8,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43006,0700eddf23,3,g,3,m,pl,2015-10-15 09:00:00,2015,wyt,3E,fraser_bell,75.0,18.4,NA,NA,NA,NA,m,24.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472888,0300035464,3,g,4,m,pl,2015-10-15 09:45:00,2015,wyt,3E,keith_mcmahon,79.0,19.2,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471929,0700edf1f5,1,g,3,f,pl,2015-10-15 10:19:00,2015,wyt,3E,fraser_bell,72.0,17.0,NA,NA,NA,NA,m,20.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27235,0700edc343,3,g,3,f,pl,2015-10-15 10:19:00,2015,wyt,1G,keith_mcmahon,73.0,18.8,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472832,030000f4b2,3,g,3,m,pl,2015-10-15 10:50:00,2015,wyt,1G,keith_mcmahon,80.0,19.0,NA,NA,NA,NA,m,22.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y163166,0700ed8a1c,3,g,4,f,pl,2015-10-15 10:50:00,2015,wyt,1G,keith_mcmahon,73.0,17.9,NA,NA,NA,NA,m,21.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27976,030001080b,3,g,4,m,pl,2015-10-15 10:50:00,2015,wyt,1G,fraser_bell,76.0,18.4,NA,NA,NA,NA,m,24.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42267,0700ee455c,3,g,3,f,pl,2015-10-15 10:50:00,2015,wyt,NA,fraser_bell,74.0,17.7,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z626194,0700ee19a3,3,g,3,m,pl,2015-10-15 10:50:00,2015,wyt,1G,fraser_bell,75.0,20.6,NA,NA,NA,NA,m,25.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032637,0700edab0d,3,g,3,f,pl,2015-10-15 11:29:00,2015,wyt,1G,keith_mcmahon,72.0,10.0,NA,NA,NA,NA,m,22.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts43238,0700ee3b05,6,g,3,f,pl,2015-10-15 11:29:00,2015,wyt,1G,fraser_bell,76.0,17.1,NA,NA,NA,NA,m,24.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,te03642,0700edf36e,3,g,4,m,pl,2015-10-15 11:29:00,2015,wyt,1G,keith_mcmahon,77.0,20.5,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032322,0700ee2707,3,g,4,f,pl,2015-10-15 11:29:00,2015,wyt,1G,keith_mcmahon,73.0,17.9,NA,NA,NA,NA,m,22.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr44439,0700edce8f,3,g,3,m,pl,2015-10-16 08:49:00,2015,wyt,FS,fraser_bell,74.0,17.7,NA,NA,NA,NA,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr44450,0700edc38b,3,g,3,m,pl,2015-10-16 08:49:00,2015,wyt,FS,keith_mcmahon,75.0,19.0,NA,NA,NA,NA,m,24.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp27017,0700ee3487,3,g,3,m,pl,2015-10-16 08:49:00,2015,wyt,FS,fraser_bell,76.0,20.4,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032642,0700edeb76,3,g,3,m,pl,2015-10-16 09:10:00,2015,wyt,FS,fraser_bell,76.0,19.5,NA,NA,NA,NA,m,24.6,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471935,0700ee369c,1,g,3,f,pl,2015-10-16 09:49:00,2015,wyt,FS,keith_mcmahon,72.0,18.9,NA,NA,NA,NA,m,22.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z626548,0700edd7c8,3,g,3,m,pl,2015-10-16 09:49:00,2015,wyt,FS,fraser_bell,77.0,19.0,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472446,030000bc14,3,g,4,m,pl,2015-10-16 10:15:00,2015,wyt,FS,keith_mcmahon,77.0,20.1,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472462,0300030ecd,3,g,4,m,pl,2015-10-16 10:15:00,2015,wyt,FS,keith_mcmahon,78.0,19.3,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032651,0700ee1cbe,3,g,3,f,pl,2015-10-16 10:15:00,2015,wyt,FS,keith_mcmahon,74.0,19.2,NA,NA,NA,NA,m,22.6,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471940,0700ed878a,1,g,3,f,pl,2015-10-19 08:55:00,2015,wyt,HE,keith_mcmahon,73.0,18.0,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032132,030000d0e4,3,g,4,f,pl,2015-10-19 08:55:00,2015,wyt,HE,fraser_bell,73.0,17.0,NA,NA,NA,NA,m,22.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42137,030002e951,3,g,3,m,pl,2015-10-19 08:55:00,2015,wyt,HE,keith_mcmahon,75.0,19.7,NA,NA,NA,NA,m,23.5,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471939,0700edee94,1,g,3,m,pl,2015-10-19 08:55:00,2015,wyt,HE,fraser_bell,75.0,19.5,NA,NA,NA,NA,m,24.8,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471942,0700ee1026,1,g,3,m,pl,2015-10-19 08:55:00,2015,wyt,HE,keith_mcmahon,76.0,19.0,NA,NA,NA,NA,m,21.9,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471944,0700ee1eff,1,g,3,m,pl,2015-10-19 08:55:00,2015,wyt,HE,keith_mcmahon,75.0,19.2,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471970,0700ed8d97,1,g,4,f,pl,2015-10-19 10:50:00,2015,wyt,HE,keith_mcmahon,73.0,18.3,NA,NA,NA,NA,m,23.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d471942,0700ee1026,3,g,3,m,pl,2015-10-19 10:50:00,2015,wyt,HE,fraser_bell,77.0,18.8,NA,NA,NA,NA,m,3.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tv44028,030000c57e,3,g,3,f,pl,2015-10-19 10:50:00,2015,wyt,HE,fraser_bell,72.0,18.6,NA,NA,NA,NA,m,3.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42147,03000371b3,3,g,3,f,pl,2015-10-19 10:50:00,2015,wyt,HE,fraser_bell,72.0,18.4,NA,NA,NA,NA,m,2.0,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471973,0700edf56a,1,g,3,m,pl,2015-10-19 11:00:00,2015,wyt,HE,fraser_bell,75.0,21.1,NA,NA,NA,NA,m,24.0,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42891,030000d12b,3,g,3,f,pl,2015-10-19 11:00:00,2015,wyt,HE,fraser_bell,74.0,18.5,NA,NA,NA,NA,m,3.0,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471974,0700edac73,1,g,3,m,pl,2015-10-19 11:00:00,2015,wyt,HE,keith_mcmahon,74.0,19.2,NA,NA,NA,NA,m,22.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42147,03000371b3,3,g,3,f,pl,2015-10-19 11:15:00,2015,wyt,HE,keith_mcmahon,72.0,18.0,NA,NA,NA,NA,m,22.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43006,0700eddf23,3,g,3,m,pl,2015-10-19 11:15:00,2015,wyt,HE,fraser_bell,74.0,18.9,NA,NA,NA,NA,m,24.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tr43131,0700ede82b,6,g,4,m,pl,2015-10-19 11:15:00,2015,wyt,HE,keith_mcmahon,77.0,19.0,NA,NA,NA,NA,m,23.4,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471989,0700ede377,1,g,4,f,pl,2015-10-19 11:49:00,2015,wyt,HE,fraser_bell,76.0,20.0,NA,NA,NA,NA,m,24.2,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471981,0700eded93,1,g,3,f,pl,2015-10-19 11:49:00,2015,wyt,HE,keith_mcmahon,70.0,17.5,NA,NA,NA,NA,m,22.3,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471985,0700edb0c8,1,g,3,m,pl,2015-10-19 11:49:00,2015,wyt,HE,fraser_bell,75.0,18.3,NA,NA,NA,NA,m,23.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d471973,0700edf56a,3,g,3,m,pl,2015-10-20 08:49:00,2015,wyt,HE,sam_crofts,76.0,19.6,NA,NA,NA,NA,m,23.1,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472301,0300032247,3,g,4,f,pl,2015-10-20 08:49:00,2015,wyt,HE,sam_crofts,73.0,17.4,NA,NA,NA,NA,m,21.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42891,030000d12b,3,g,3,f,pl,2015-10-20 08:49:00,2015,wyt,HE,sam_crofts,73.0,18.1,NA,NA,NA,NA,m,22.4,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471994,0700ee3209,1,g,3,f,pl,2015-10-20 08:49:00,2015,wyt,HE,fraser_bell,70.0,17.3,NA,NA,NA,NA,m,23.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tv44028,030000c57e,3,g,3,f,pl,2015-10-20 08:49:00,2015,wyt,HE,keith_mcmahon,72.0,17.9,NA,NA,NA,NA,m,22.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d471994,0700ee3209,3,g,3,f,pl,2015-10-20 09:14:00,2015,wyt,HE,neeltje_boogert,70.0,17.1,NA,NA,NA,NA,m,23.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42553,030001037c,3,g,3,f,pl,2015-10-20 09:14:00,2015,wyt,HE,keith_mcmahon,73.0,19.0,NA,NA,NA,NA,m,22.5,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,d471996,0700ed8859,1,g,3,m,pl,2015-10-20 09:14:00,2015,wyt,HE,fraser_bell,78.0,20.1,NA,NA,NA,NA,m,24.5,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tp42525,030000e751,3,g,4,m,pl,2015-10-20 09:59:00,2015,wyt,HE,fraser_bell,78.0,17.7,NA,NA,NA,NA,m,24.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42603,030002c73b,3,g,4,m,pl,2015-10-20 10:19:00,2015,wyt,HE,keith_mcmahon,78.0,20.4,NA,NA,NA,NA,m,21.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts45188,0700edd9cb,3,g,3,m,pl,2015-10-20 10:44:00,2015,wyt,HE,neeltje_boogert,75.0,19.0,NA,NA,NA,NA,m,23.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tx42145,0300027ebe,3,g,3,f,pl,2015-10-20 10:44:00,2015,wyt,HE,damien_farine,74.0,17.1,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z032801,0700ed9a1b,1,g,4,m,pl,2015-10-20 11:15:00,2015,wyt,HE,neeltje_boogert,72.0,18.3,NA,NA,NA,NA,m,22.3,NA,NA,NA,NA,NA,NA,NA
physical,retrap,d472326,0300031044,3,g,4,f,pl,2015-10-20 12:14:00,2015,wyt,HE,sam_crofts,74.0,18.2,NA,NA,NA,NA,m,22.7,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032688,0700edf6e1,3,g,3,m,pl,2015-10-21 12:59:00,2015,wyt,NA,fraser_bell,72.0,17.4,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,ts47388,0700edcdf4,1,g,3,f,pl,2015-10-21 13:19:00,2015,wyt,FS,keith_mcmahon,72.0,18.3,NA,NA,NA,NA,m,21.8,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,ts47384,0700ee2f9d,1,g,3,m,pl,2015-10-21 13:19:00,2015,wyt,FS,keith_mcmahon,75.0,20.0,NA,NA,NA,NA,m,23.3,NA,NA,NA,NA,NA,NA,NA
physical,new_capture,z032810,0700ee2291,1,g,3,m,pl,2015-10-21 13:19:00,2015,wyt,FS,fraser_bell,76.0,10.4,NA,NA,NA,NA,m,23.6,NA,NA,NA,NA,NA,NA,NA
physical,retrap,ts45085,0300037587,3,g,4,f,pl,2015-10-21 13:19:00,2015,wyt,FS,keith_mcmahon,73.0,18.9,NA,NA,NA,NA,m,22.8,NA,NA,NA,NA,NA,NA,NA
physical,retrap,tk27374,2a006d0d16,3,g,4,m,pl,2015-10-21 13:19:00,2015,wyt,FS,fraser_bell,77.0,19.9,NA,NA,NA,NA,m,23.2,NA,NA,NA,NA,NA,NA,NA
physical,retrap,y163154,0700ee02ab,6,g,4,f,pl,2015-10-21 15:00:00,2015,wyt,FS,fraser_bell,72.0,18.4,NA,NA,NA,NA,m,22.9,NA,NA,NA,NA,NA,NA,NA
physical,retrap,z032645,0700eddb3f,3,g,4,m,pl,2015-10-21 15:00:00,2015,wyt,NA,keith_mcmahon,75.0,20.3,NA,NA,NA,NA,m,23.9,NA,NA,NA,NA,NA,NA,NA
