year,pnum,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size
2018,20181C32,C32,2018-06-20,,,2018-04-18,18.0,4.0,,True,0,2018-05-11,41.0,15.0,5.18,3.0,9.0,8.0,8,55.0,15.0,8.0,0,8,19.26,vz29324,vz29407,True,EX41E,2017.0,5.0,1,446322.72,206657.76,G,1567.62,81.8824,90.5568,160.225,-0.941028482,5.0,3.0,False,0,0,,,,0,
2018,20181C40,C40,2018-06-20,,,2018-04-22,22.0,7.0,,True,0,2018-05-10,40.0,13.0,6.9,4.0,6.0,6.0,6,54.0,15.0,6.0,0,6,18.42,,vz30603,,,,,,446482.72,206998.76,G,1139.17,29.4013,107.164,193.827,-0.971021766,5.0,2.0,False,0,0,,,,0,
2018,20181C53,C53,2018-06-20,,,2018-04-21,21.0,7.0,,True,0,2018-05-14,44.0,15.0,6.55,4.0,9.0,9.0,9,58.0,15.0,9.0,0,9,18.87,vf63384,tv44267,False,,2017.0,5.0,1,446554.72,206813.76,G,1621.21,27.8326,97.0233,251.293,-0.320728712,5.0,3.0,False,0,0,,,,0,
2018,20181C55,C55,2018-06-20,,,2018-04-16,16.0,7.0,,True,0,2018-05-11,41.0,18.0,7.46,4.0,8.0,8.0,8,55.0,15.0,8.0,0,8,19.31,vz29708,vz29733,True,C8,2017.0,5.0,1,446567.33,206870.71,G,1563.31,74.2613,100.562,239.233,-0.511548055,5.0,2.0,False,0,0,,,,0,
2018,20181C61A,C61A,2018-06-20,,,2018-04-19,19.0,7.0,1.0,True,0,2018-05-09,39.0,12.0,6.57,4.0,9.0,8.0,8,53.0,15.0,8.0,0,8,19.06,vz29772,tr43100,True,C39,2017.0,5.0,1,446303.33,206992.71,G,4521.76,79.4851,115.091,145.078,-0.819932127,5.0,3.0,False,0,0,,,,0,
2018,20181C62,C62,2018-06-20,,,2018-05-02,32.0,7.0,,True,1,2018-05-21,51.0,15.0,5.0,3.0,5.0,1.0,1,65.0,15.0,1.0,0,1,19.0,,vz29794,,,,,,446256.33,206910.71,G,1937.51,24.4665,110.39,166.362,-0.971804835,5.0,3.0,False,0,0,,,,0,
2018,20181C9,C9,2018-05-23,,,2018-04-18,18.0,4.0,,True,0,2018-05-08,38.0,13.0,5.3,3.0,8.0,8.0,8,52.0,15.0,8.0,0,8,20.38,tp42510,vz29707,True,C108,2014.0,6.0,4,446110.33,206644.71,G,1946.43,14.8305,88.1964,241.384,-0.478937018,5.0,3.0,False,0,0,,,,0,
2018,20181C9A,C9A,2018-05-23,,,2018-04-22,22.0,7.0,,True,0,2018-05-08,38.0,11.0,,,6.0,6.0,6,52.0,15.0,6.0,0,6,19.98,vz29084,tv44460,False,,2015.0,6.0,3,446141.33,206711.71,G,2907.53,16.2825,93.1011,234.602,-0.579252719,5.0,3.0,False,0,0,,,,0,
2018,20181CP10,CP10,2018-07-16,,,2018-04-30,30.0,4.0,0.67,True,0,2018-05-19,49.0,13.0,5.0,3.0,7.0,7.0,7,63.0,15.0,7.0,0,7,17.8,vz30049,,True,CP19,2017.0,6.0,1,446461.33,209131.71,G,1493.35,183.989,83.515,7.91114,0.990482721,4.0,3.0,False,0,0,,,,0,
2018,20181CP100,CP100,,,,2018-04-20,20.0,6.0,1.0,,0,,,,3.5,3.0,5.0,,0,,,,0,0,,,,,,,,,,,,,,,,,,,False,0,0,,,,0,
2018,20181CP13,CP13,2018-06-05,,,2018-04-21,21.0,3.0,1.0,True,0,2018-05-14,44.0,13.0,5.1,3.0,11.0,3.0,3,58.0,15.0,3.0,0,3,19.27,,,,,,,,446310.33,209078.71,G,2558.87,271.332,92.3199,41.715,0.746464,4.0,2.0,False,0,0,,,,0,
2018,20181CP14A,CP14A,2018-06-03,,,2018-04-26,26.0,3.0,,,0,,,,4.6,3.0,5.0,,0,,,,0,0,,,,,,,,,446274.9,209060.81,G,5303.34,292.355,94.6371,24.8301,0.907556997,4.0,2.0,False,0,0,,,,0,
2018,20181CP16,CP16,2018-06-07,,,2018-04-23,23.0,3.0,1.0,True,0,2018-05-16,46.0,16.0,5.0,3.0,8.0,8.0,8,60.0,15.0,8.0,0,8,18.96,vj57898,,False,,2017.0,5.0,1,446392.33,209053.71,G,1349.6,287.737,91.789,13.1839,0.973643031,4.0,3.0,False,0,0,,,,0,
2018,20181CP17,CP17,2018-06-07,,,2018-04-23,23.0,3.0,0.75,True,0,2018-05-16,46.0,14.0,4.9,3.0,10.0,9.0,8,60.0,15.0,8.0,0,8,19.15,,tp28400,,,,,,446523.33,209028.71,G,2441.45,214.165,93.6368,314.301,0.698427777,4.0,3.0,False,0,0,,,,0,
2018,20181CP18,CP18,2018-06-07,,,2018-04-23,23.0,3.0,1.67,True,0,2018-05-13,43.0,12.0,4.7,3.0,9.0,8.0,8,57.0,15.0,8.0,0,8,17.75,vz29416,,True,W80,2017.0,5.0,1,446459.33,209073.71,G,1633.7,231.005,89.3118,5.66443,0.995117037,4.0,3.0,False,0,0,,,,0,
2018,20181CP21,CP21,2018-06-07,,,2018-04-23,23.0,3.0,0.67,True,0,2018-05-16,46.0,14.0,4.3,3.0,10.0,9.0,9,60.0,15.0,9.0,0,9,19.03,vz30218,,False,,,6.0,adult,446357.33,208965.71,G,7013.82,335.112,97.2249,28.913,0.875354851,4.0,2.0,False,0,0,,,,0,
2018,20181CP22,CP22,2018-06-07,,,2018-04-24,24.0,3.0,,True,0,2018-05-16,46.0,16.0,5.2,3.0,7.0,7.0,6,60.0,15.0,7.0,0,6,19.69,,vz29260,,,,,,446462.33,208873.71,G,4391.1,211.327,107.726,344.423,0.963270441,4.0,2.0,False,0,0,,,,0,
2018,20181CP24,CP24,2018-06-07,,,2018-04-26,26.0,3.0,1.0,True,0,2018-05-16,46.0,3.0,4.7,3.0,18.0,7.0,7,60.0,15.0,7.0,0,7,19.14,,vz30075,,,,,,446437.33,208955.71,G,1639.83,257.419,96.0254,154.876,-0.905391031,4.0,2.0,False,0,0,,,,0,
2018,20181CP28,CP28,2018-06-05,,,2018-04-22,22.0,3.0,1.0,True,0,2018-05-13,43.0,14.0,4.5,3.0,8.0,7.0,6,57.0,15.0,6.0,0,6,18.77,,ts44655,,,,,,446614.33,209067.71,G,2770.65,143.747,90.9464,36.5943,0.802876786,4.0,3.0,False,0,0,,,,0,
2018,20181CP3,CP3,2018-05-18,,,2018-04-21,21.0,3.0,0.0,True,0,2018-05-13,43.0,14.0,5.2,3.0,9.0,4.0,0,,,,4,0,,,,,,,,,446370.33,209284.71,G,1709.06,57.7538,77.2223,6.61902,0.993334556,4.0,3.0,False,0,0,,,,0,
2018,20181CP31,CP31,2018-06-12,,,2018-04-29,29.0,4.0,1.0,True,0,2018-05-18,48.0,11.0,5.1,3.0,9.0,8.0,8,62.0,15.0,8.0,0,8,19.06,z626565,vh21373,False,,2015.0,6.0,3,446600.33,208929.71,G,2568.17,100.775,103.204,20.4497,0.936979276,4.0,2.0,False,0,0,,,,0,
2018,20181CP34,CP34,2018-06-07,,,2018-04-22,22.0,3.0,1.0,True,0,2018-05-14,44.0,16.0,4.6,3.0,7.0,7.0,7,59.0,16.0,7.0,0,7,17.83,,ts44674,,,,,,446663.33,208847.71,G,3016.68,7.33869,105.605,32.5051,0.843343616,4.0,2.0,False,0,0,,,,0,
2018,20181CP35,CP35,2018-06-07,,,2018-04-24,24.0,3.0,1.0,True,0,2018-05-17,47.0,15.0,4.7,3.0,9.0,9.0,9,61.0,15.0,9.0,0,9,18.09,,tx42206,,,,,,446634.33,208808.71,G,1670.36,52.4041,108.846,23.629,0.916159977,4.0,2.0,False,0,0,,,,0,
2018,20181CP37,CP37,2018-06-18,,,2018-05-01,31.0,3.0,,True,0,2018-05-21,51.0,13.0,4.8,3.0,8.0,8.0,8,65.0,15.0,8.0,0,8,17.83,ts45423,vz29489,True,B52,2015.0,6.0,3,446661.33,208737.71,G,1878.64,74.2103,111.645,37.0607,0.79799749,4.0,1.0,False,0,0,,,,0,
2018,20181CP40A,CP40A,2018-06-07,,,2018-04-20,20.0,6.0,1.0,True,0,2018-05-13,43.0,14.0,5.5,3.0,10.0,9.0,9,57.0,15.0,9.0,0,9,18.7,,,,,,,,447114.72,208507.76,G,19566.9,15.551,88.6289,80.2832,0.168778396,3.0,3.0,False,0,0,,,,0,
2018,20181CP42A,CP42A,2018-06-07,,,2018-04-21,21.0,3.0,0.67,True,0,2018-05-16,46.0,16.0,5.0,3.0,10.0,9.0,9,60.0,15.0,9.0,0,9,18.97,tr44427,tx42423,True,CP27,2015.0,6.0,3,447064.71,208490.18,G,3304.9,35.6086,93.7656,104.45,-0.249535041,3.0,3.0,False,0,0,,,,0,
2018,20181CP5,CP5,2018-06-05,,,2018-04-23,23.0,3.0,1.0,True,0,2018-05-14,44.0,14.0,4.4,3.0,8.0,8.0,8,58.0,15.0,8.0,0,8,19.49,vn85357,vn85361,False,,2017.0,5.0,1,446449.33,209244.71,G,1797.05,93.1683,79.1201,41.5483,0.74839687,4.0,3.0,False,0,0,,,,0,
2018,20181CP5A,CP5A,2018-07-16,,,2018-05-19,49.0,3.0,1.0,True,0,2018-06-05,66.0,11.0,4.9,3.0,7.0,5.0,5,79.0,14.0,5.0,1,4,14.2,,,,,,,,446402.33,209265.71,G,1563.95,76.4974,78.7113,195.022,-0.965826376,4.0,3.0,False,0,0,,,,0,
2018,20181CP6,CP6,2018-06-07,,,2018-04-22,22.0,3.0,1.33,True,0,2018-05-15,45.0,14.0,4.7,3.0,10.0,10.0,10,59.0,15.0,10.0,0,10,18.58,ts44675,ts44654,False,,2017.0,5.0,1,446499.33,209263.71,G,1706.03,52.3005,76.4745,74.8319,0.261651855,4.0,3.0,False,0,0,,,,0,
2018,20181CP8,CP8,2018-06-07,,,2018-04-26,26.0,3.0,1.0,True,0,2018-05-16,46.0,13.0,5.0,3.0,8.0,8.0,7,59.0,14.0,7.0,0,7,17.66,ts44676,z030689,False,,2017.0,5.0,1,446499.33,209141.71,G,1537.03,152.928,80.0348,4.00146,0.997562272,4.0,3.0,False,0,0,,,,0,
2018,20181EX12A,EX12A,2018-06-07,,,2018-04-20,20.0,4.0,1.0,True,0,2018-05-14,44.0,15.0,6.4,4.0,10.0,10.0,10,58.0,15.0,10.0,0,10,19.47,vz30027,vz29313,True,EX32,2017.0,5.0,1,445480.33,208770.71,G,6086.02,238.47,102.183,315.916,0.718320605,2.0,3.0,False,0,0,,,,0,
2018,20181EX13A,EX13A,2018-06-07,,,2018-04-20,20.0,4.0,1.0,True,0,2018-05-10,40.0,14.0,6.6,4.0,7.0,6.0,5,54.0,15.0,5.0,0,5,18.14,,vs83939,,,,,,445305.33,208756.71,G,26009.41,62.9295,90.9159,332.556,0.887461715,2.0,3.0,False,0,0,,,,0,
2018,20181EX14,EX14,2018-06-07,,,2018-04-19,19.0,4.0,1.0,True,0,2018-05-11,41.0,14.0,7.1,4.0,9.0,9.0,8,55.0,15.0,8.0,0,8,19.2,vz29350,tp27251,False,,2016.0,6.0,2,445451.33,208853.71,G,10602.66,212.637,92.0599,291.185,0.361380476,2.0,3.0,False,0,0,,,,0,
2018,20181EX16,EX16,2018-06-07,,,2018-04-20,20.0,4.0,1.0,,0,2018-05-13,43.0,13.0,6.5,4.0,11.0,11.0,11,57.0,15.0,11.0,0,11,19.0,tr44797,tx42460,False,,2015.0,6.0,3,445612.33,208972.71,G,13559.15,321.495,99.6761,353.464,0.993500532,2.0,3.0,False,0,0,,,,0,
2018,20181EX17,EX17,2018-06-12,,,2018-04-27,27.0,3.0,,True,0,2018-05-20,50.0,13.0,,,11.0,11.0,11,64.0,15.0,11.0,0,11,18.5,,vz29522,,,,,,445694.33,208976.71,G,4871.83,356.053,102.636,337.125,0.921355105,5.0,3.0,False,0,0,,,,0,
2018,20181EX19A,EX19A,2018-06-12,,,2018-04-27,27.0,5.0,,True,0,2018-05-18,48.0,14.0,6.5,4.0,8.0,7.0,7,62.0,15.0,7.0,0,7,20.06,tp27044,vz30317,True,CP25,2015.0,6.0,3,445815.33,208992.71,G,8858.11,408.831,103.89,320.236,0.768685565,2.0,3.0,False,0,0,,,,0,
2018,20181EX2,EX2,2018-06-07,,,2018-04-22,22.0,6.0,,True,0,2018-05-12,42.0,14.0,6.7,4.0,7.0,7.0,7,56.0,15.0,7.0,0,7,19.44,tv44376,vz29347,True,O24,2017.0,5.0,1,445636.33,208384.71,G,8095.13,333.238,151.551,308.943,0.628546946,5.0,1.0,False,0,0,,,,0,
2018,20181EX20,EX20,2018-06-12,,,2018-04-25,25.0,6.0,1.0,True,0,2018-05-18,48.0,14.0,5.0,3.0,10.0,10.0,10,62.0,15.0,10.0,0,10,19.63,vz29475,vz29475,True,EX36,2017.0,,1,445893.33,209060.71,G,13355.61,380.092,101.01,351.379,0.988701507,2.0,3.0,False,0,0,,,,0,
2018,20181EX21,EX21,2018-06-07,,,2018-04-24,24.0,6.0,,True,0,2018-05-15,45.0,14.0,5.5,3.0,8.0,8.0,8,59.0,15.0,8.0,0,8,20.23,vh21997,tv44396,False,,2017.0,5.0,1,445992.33,209122.71,G,12332.32,343.293,96.7212,50.061,0.641971676,5.0,3.0,False,0,0,,,,0,
2018,20181EX28,EX28,2018-06-07,,,2018-04-23,23.0,7.0,1.0,True,0,2018-05-16,46.0,13.0,5.6,4.0,11.0,11.0,11,61.0,16.0,11.0,0,11,19.07,tp25990,y839893,True,EX63,2016.0,6.0,2,446168.33,208842.71,G,5731.43,392.867,117.188,348.854,0.981137781,2.0,2.0,False,0,0,,,,0,
2018,20181EX29,EX29,2018-06-12,,,2018-04-24,24.0,7.0,0.75,True,0,2018-05-17,47.0,16.0,6.8,4.0,8.0,3.0,3,60.0,14.0,3.0,0,3,20.47,,tp27299,,,,,,446108.33,208834.71,G,9128.75,431.476,117.835,8.78083,0.988279512,5.0,2.0,False,0,0,,,,0,
2018,20181EX32,EX32,2018-06-12,,,2018-04-26,26.0,7.0,1.0,True,0,2018-05-17,47.0,14.0,6.2,4.0,8.0,8.0,8,61.0,15.0,8.0,0,8,19.03,,tx42260,,,,,,445844.33,208866.71,G,8181.61,531.704,115.806,330.067,0.866609497,5.0,2.0,False,0,0,,,,0,
2018,20181EX35A,EX35A,,,,2018-04-22,22.0,6.0,,,0,,,,6.9,4.0,8.0,,0,,,,0,0,,,,,,,,,445645.33,208807.71,G,3203.54,401.418,111.256,329.2,0.858959897,5.0,3.0,False,0,0,,,,0,
2018,20181EX36,EX36,2018-06-07,,,2018-05-08,38.0,5.0,1.0,,0,,,,5.3,3.0,7.0,,0,,,,0,0,,,,,,,,,445626.33,208771.71,G,3441.72,378.76,112.843,314.921,0.706131143,5.0,3.0,False,0,0,,,,0,
2018,20181EX37,EX37,2018-06-07,,,2018-04-24,24.0,6.0,0.8,True,0,2018-05-15,45.0,14.0,4.4,4.0,8.0,8.0,8,59.0,15.0,8.0,0,8,17.85,vz30114,vs83955,True,CP6,2017.0,5.0,1,445613.33,208723.71,G,4245.01,353.159,114.465,264.433,-0.097009674,5.0,3.0,False,0,0,,,,0,
2018,20181EX38A,EX38A,2018-07-16,,,2018-05-31,61.0,28.0,,True,0,2018-06-12,73.0,7.0,,,6.0,5.0,5,88.0,16.0,5.0,0,5,19.04,,,,,,,,445669.33,208666.71,G,5934.47,392.854,122.94,288.591,0.31881043,5.0,2.0,False,0,0,,,,0,
2018,20181EX4,EX4,2018-06-18,,,2018-04-30,30.0,5.0,0.33,True,0,2018-05-24,54.0,16.0,4.5,3.0,9.0,5.0,5,68.0,15.0,5.0,0,5,17.32,tx42033,ts47476,False,,,6.0,adult,445547.33,208400.76,G,6502.18,244.777,139.385,281.871,0.205708891,5.0,1.0,False,0,0,,,,0,
2018,20181EX40,EX40,2018-06-07,,,2018-05-04,34.0,3.0,1.0,,0,,,,5.7,4.0,6.0,,0,,,,0,0,,,,,,,,,445730.33,208660.71,G,7821.98,414.351,133.726,269.243,-0.013211758,5.0,1.0,False,0,0,,,,0,
2018,20181EX41,EX41,2018-06-12,,,2018-04-28,28.0,5.0,1.0,True,0,2018-05-20,50.0,13.0,6.0,4.0,10.0,10.0,10,64.0,15.0,10.0,0,10,19.15,vz29483,,False,,2016.0,6.0,2,445795.33,208539.71,G,9987.37,279.921,150.824,323.128,0.799977984,4.0,1.0,False,0,0,,,,0,
2018,20181EX41B,EX41B,2018-06-12,,,2018-04-26,26.0,6.0,1.0,True,0,2018-05-20,50.0,14.0,6.3,4.0,11.0,11.0,7,64.0,15.0,7.0,0,7,14.84,,vz30659,,,,,,445738.33,208427.71,G,4835.08,263.057,157.674,313.249,0.685170278,5.0,1.0,False,0,0,,,,0,
2018,20181EX43B,EX43B,2018-06-12,,,2018-04-29,29.0,5.0,1.0,True,0,2018-05-20,50.0,15.0,4.1,3.0,7.0,7.0,7,64.0,15.0,7.0,0,7,18.94,vz30321,vf63387,True,W69,2017.0,5.0,1,445919.33,208499.71,G,8154.3,172.789,156.856,35.3108,0.816028652,4.0,1.0,False,0,0,,,,0,
2018,20181EX43C,EX43C,2018-06-18,,,2018-04-28,28.0,5.0,1.0,True,0,2018-05-23,53.0,14.0,6.7,4.0,12.0,12.0,11,67.0,15.0,11.0,0,11,18.37,tx42486,,False,,2015.0,6.0,3,445982.36,208540.66,G,13408.17,186.439,151.675,62.861,0.45615075,4.0,1.0,False,0,0,,,,0,
2018,20181EX43D,EX43D,2018-06-12,,,2018-04-25,25.0,5.0,,True,0,2018-05-17,47.0,16.0,4.6,4.0,7.0,6.0,6,61.0,15.0,6.0,0,6,19.13,vz29384,vs83978,True,EX49C,2017.0,5.0,1,446085.33,208625.71,G,9324.07,265.466,143.045,53.4853,0.595029007,4.0,1.0,False,0,0,,,,0,
2018,20181EX43E,EX43E,2018-06-12,,,2018-04-28,28.0,3.0,,True,0,2018-05-18,48.0,14.0,,,7.0,7.0,7,62.0,15.0,7.0,0,7,19.07,,tr43052,,,,,,446010.33,208649.71,G,9392.95,288.894,143.816,354.189,0.994861289,4.0,1.0,False,0,0,,,,0,
2018,20181EX44,EX44,2018-06-12,,,2018-04-24,24.0,6.0,1.0,True,0,2018-05-17,47.0,14.0,4.4,3.0,10.0,9.0,8,61.0,15.0,8.0,0,8,16.63,,tx42064,,,,,,445891.33,208698.71,G,5740.16,365.803,138.129,5.51981,0.995363,5.0,2.0,False,0,0,,,,0,
2018,20181EX46,EX46,2018-06-18,,,2018-04-29,29.0,5.0,1.0,True,0,2018-05-22,52.0,14.0,4.3,3.0,10.0,9.0,9,66.0,15.0,9.0,0,9,18.24,vn56896,vn56894,False,,2017.0,5.0,1,446031.33,208756.71,G,5489.67,394.743,131.587,23.8848,0.914361403,4.0,1.0,False,0,0,,,,0,
2018,20181EX48,EX48,2018-06-07,,,2018-04-22,22.0,6.0,,True,0,2018-05-15,45.0,15.0,6.4,5.0,9.0,9.0,9,59.0,15.0,9.0,0,9,19.78,tp27216,tx42828,True,EX41D,2015.0,6.0,3,446170.25,208679.27,G,4129.27,291.349,135.443,51.0686,0.628389467,4.0,1.0,False,0,0,,,,0,
2018,20181EX49,EX49,2018-06-07,,,2018-05-09,39.0,2.0,1.0,,0,,,,7.1,4.0,6.0,,0,,,,0,0,,,,,,,,,446245.33,208674.71,G,5476.67,226.819,133.576,7.28677,0.991923756,4.0,1.0,False,0,0,,,,0,
2018,20181EX49B,EX49B,2018-06-07,,,2018-04-24,24.0,6.0,1.0,True,0,,,,5.0,3.0,9.0,,0,,,,0,0,,,,,,,,,446227.33,208612.71,G,11192.46,207.795,138.982,17.0663,0.955965797,4.0,1.0,False,0,0,,,,0,
2018,20181EX51,EX51,2018-06-12,,,2018-04-25,25.0,6.0,1.0,True,0,2018-05-17,47.0,16.0,5.4,3.0,7.0,6.0,6,61.0,15.0,6.0,1,5,16.23,,,,,,,,446397.33,208674.71,G,8239.34,118.533,127.624,48.1797,0.666796552,5.0,1.0,False,0,0,,,,0,
2018,20181EX51A,EX51A,2018-06-07,,,2018-04-21,21.0,7.0,,True,0,2018-05-14,44.0,15.0,6.9,4.0,9.0,9.0,9,58.0,15.0,9.0,0,9,19.44,tv44895,z628099,False,,2016.0,6.0,2,446381.33,208780.71,G,7676.1,219.65,120.906,32.4717,0.84365673,5.0,1.0,False,0,0,,,,0,
2018,20181EX51C,EX51C,2018-06-07,,,2018-04-27,27.0,7.0,1.0,True,0,2018-05-16,46.0,13.0,6.8,4.0,7.0,5.0,5,60.0,15.0,5.0,0,5,20.18,,,,,,,,446379.33,208890.71,G,7203.23,295.586,103.944,7.52625,0.991384957,5.0,2.0,False,0,0,,,,0,
2018,20181EX52,EX52,2018-06-07,,,2018-04-22,22.0,6.0,,True,0,2018-05-13,43.0,14.0,6.9,4.0,8.0,8.0,8,57.0,15.0,8.0,0,8,19.89,tv44665,vz29375,True,P16,2017.0,5.0,1,446477.33,208704.71,G,6153.21,122.319,122.087,44.8365,0.709121709,5.0,1.0,False,0,0,,,,0,
2018,20181EX55,EX55,2018-06-07,,,2018-04-23,23.0,6.0,,True,0,2018-05-16,46.0,18.0,7.5,4.0,6.0,6.0,6,60.0,15.0,6.0,0,6,20.9,,vz29373,,,,,,446634.33,208663.71,G,6738.37,40.4568,117.478,68.6063,0.364774407,4.0,1.0,False,0,0,,,,0,
2018,20181EX57,EX57,2018-06-07,,,2018-04-22,22.0,6.0,,True,0,2018-05-15,45.0,16.0,6.9,4.0,8.0,8.0,8,59.0,15.0,8.0,0,8,19.55,vs83964,tl37283,False,,2017.0,5.0,1,446473.33,208633.71,G,6106.02,49.0782,126.404,55.2402,0.570137291,4.0,1.0,False,0,0,,,,0,
2018,20181EX59,EX59,2018-06-07,,,2018-04-23,23.0,6.0,0.6,,0,,,,6.9,4.0,11.0,,0,,,,0,0,,,,,,,,,446392.33,208565.71,G,7112.96,38.748,134.357,56.8976,0.546137051,4.0,1.0,False,0,0,,,,0,
2018,20181EX5A,EX5A,2018-06-07,,,2018-04-22,22.0,6.0,,True,0,2018-05-14,44.0,14.0,6.5,4.0,9.0,9.0,9,58.0,15.0,9.0,0,9,20.34,vs83941,tv44349,False,,2017.0,5.0,1,445452.33,208363.71,G,16003.98,150.005,116.733,264.731,-0.091831835,2.0,2.0,False,0,0,,,,0,
2018,20181EX60,EX60,2018-06-15,,,2018-04-23,23.0,3.0,1.0,True,0,2018-05-17,47.0,17.0,5.1,3.0,8.0,8.0,8,61.0,15.0,8.0,0,8,19.4,z626194,,False,,2015.0,6.0,3,446331.33,208517.71,G,9815.01,78.1041,140.634,15.2621,0.964731754,4.0,1.0,False,0,0,,,,0,
2018,20181EX62,EX62,2018-06-15,,,2018-04-25,25.0,4.0,1.0,True,0,2018-05-17,47.0,15.0,5.2,3.0,8.0,8.0,8,61.0,15.0,8.0,0,8,18.66,vx12964,vx12965,False,,,6.0,adult,446299.33,208425.71,G,5099.25,115.136,147.491,32.949,0.839155029,4.0,1.0,False,0,0,,,,0,
2018,20181EX62C,EX62C,2018-06-18,,,2018-05-16,46.0,10.0,,True,0,2018-05-27,57.0,6.0,,,6.0,5.0,5,71.0,15.0,5.0,1,4,13.54,,tl39759,,,,,,446330.33,208264.71,G,4113.15,10.9073,150.18,83.5511,0.112317039,3.0,1.0,False,0,0,,,,0,
2018,20181EX62E,EX62E,2018-06-15,,,2018-04-19,19.0,4.0,1.0,True,0,2018-05-14,44.0,16.0,5.3,3.0,10.0,10.0,10,58.0,15.0,10.0,0,10,18.18,tx42868,s882112,True,EX73,2015.0,6.0,3,446325.53,208122.65,G,4526.64,2.64296,147.144,117.743,-0.465506395,3.0,1.0,False,0,0,,,,0,
2018,20181EX62G,EX62G,2018-06-15,,,2018-04-25,25.0,4.0,1.0,True,0,2018-05-17,47.0,13.0,4.9,3.0,10.0,10.0,9,61.0,15.0,9.0,7,2,15.6,,,,,,,,446411.61,208050.73,G,4321.63,4.4581,139.314,99.4506,-0.164197176,3.0,1.0,False,0,0,,,,0,
2018,20181EX63,EX63,2018-06-15,,,2018-04-23,23.0,3.0,1.0,True,0,2018-05-17,47.0,15.0,5.4,3.0,10.0,7.0,7,61.0,15.0,7.0,0,7,19.17,,vz30341,,,,,,446234.33,208384.71,G,12986.43,80.7655,152.238,24.2527,0.911742688,4.0,1.0,False,0,0,,,,0,
2018,20181EX65,EX65,2018-06-15,,,2018-04-25,25.0,4.0,,True,0,,,,6.1,3.0,5.0,,0,,,,0,0,,,,,,,,,446127.33,208492.71,G,17730.39,138.958,148.957,42.6573,0.735419793,4.0,1.0,False,0,0,,,,0,
2018,20181EX68,EX68,2018-06-15,,,2018-04-26,26.0,4.0,1.0,True,0,2018-05-19,49.0,12.0,4.2,3.0,12.0,12.0,12,63.0,15.0,12.0,0,12,18.25,tx42273,vz29415,True,W74,2016.0,6.0,2,445909.33,208292.71,G,5472.15,84.7119,163.119,36.1261,0.807721403,3.0,1.0,False,0,0,,,,0,
2018,20181EX7,EX7,2018-06-07,,,2018-04-18,18.0,4.0,,True,0,2018-05-10,40.0,15.0,5.3,3.0,8.0,8.0,8,54.0,15.0,8.0,0,8,19.59,tx42458,,True,EX28,2016.0,6.0,2,445561.33,208502.71,G,11978.15,269.243,125.57,330.239,0.868103532,5.0,2.0,False,0,0,,,,0,
2018,20181EX70,EX70,2018-06-15,,,2018-04-22,22.0,3.0,1.0,True,0,2018-05-13,43.0,12.0,4.4,3.0,10.0,10.0,10,57.0,15.0,10.0,0,10,17.71,ts47629,ts47630,False,,2016.0,6.0,2,445865.33,208233.71,G,3192.88,153.749,162.57,215.393,-0.815198562,3.0,1.0,False,0,0,,,,0,
2018,20181EX71,EX71,2018-06-15,,,2018-04-27,27.0,4.0,0.33,True,0,2018-05-18,48.0,13.0,5.0,3.0,9.0,4.0,4,62.0,15.0,4.0,0,4,19.03,vn56883,vx12963,False,,2017.0,5.0,1,445851.33,208172.71,G,6533.04,189.835,157.962,335.96,0.913261279,3.0,1.0,False,0,0,,,,0,
2018,20181EX74,EX74,2018-06-15,,,2018-04-22,22.0,3.0,1.0,True,0,2018-05-16,46.0,14.0,5.3,3.0,11.0,11.0,11,60.0,15.0,11.0,0,11,17.95,,vx12961,,,,,,445909.33,208141.71,G,3174.97,124.923,158.69,196.937,-0.956625657,3.0,1.0,False,0,0,,,,0,
2018,20181EX75A,EX75A,2018-06-15,,,2018-04-27,27.0,4.0,1.33,True,0,2018-05-18,48.0,13.0,5.1,3.0,9.0,6.0,6,62.0,15.0,6.0,0,6,19.73,tv44539,vx12962,True,EX88,2017.0,5.0,1,445885.33,208058.71,G,11985.2,110.459,152.646,191.653,-0.979388829,3.0,1.0,False,0,0,,,,0,
2018,20181EX76,EX76,2018-06-15,,True,2018-04-28,28.0,3.0,1.0,True,0,2018-05-19,49.0,13.0,4.8,3.0,9.0,6.0,6,63.0,15.0,6.0,0,6,18.18,,tx42347,,,,,,445899.33,207993.71,G,11600.63,102.08,147.492,190.493,-0.983277164,3.0,1.0,False,0,0,,,,0,
2018,20181EX77,EX77,2018-06-15,,,2018-04-23,23.0,3.0,1.0,True,0,2018-05-16,46.0,17.0,5.3,3.0,7.0,7.0,7,60.0,15.0,7.0,0,7,19.66,tv44347,ts44900,True,O102,2017.0,5.0,1,445991.33,207977.71,G,10621.64,23.2363,147.312,183.724,-0.997888499,3.0,1.0,False,0,0,,,,0,
